Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),w,x,y,z,Direct (°),Yaw (°),Pitch (°),Roll (°),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
510.0979401,,,,,,,,,,,,,,,,,,,,,,0.1858735681,-0.04120206833,0.08897304535
511.0979401,,,,,,,,,,,,,,,,,,,,,,0.1528881192,0.1190218925,0.187256813
512.0979401,,,,,,,,,,,,,,,,,,,,,,0.05921599269,0.1136527061,0.075715065
513.0979401,,,,,,,,,,,,,,,,,,,,,,0.07912555337,-0.0751824379,-0.06902694702
514.0979401,,,,,,,,,,,,,,,,,,,,,,0.1163698733,-0.05153179169,-0.06472396851
515.0979401,,,,,,,,,,,,,,,,,,,,,,0.2057652771,-0.001801490784,-0.2228031158
516.0979401,,,,,,,,,,,,,,,,,,,,,,0.09572847188,-0.1044726372,-0.1210813522
517.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05951529741,0.02355575562,-0.1396608353
518.0979401,,,,,,,,,,,,,,,,,,,,,,0.008338350803,0.06201267242,-0.09332370758
519.0979401,,,,,,,,,,,,,,,,,,,,,,-0.108188279,0.1188619137,0.3718910217
520.0979401,,,,,,,,,,,,,,,,,,,,,,0.2710717916,-0.1940734386,-0.03793621063
521.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08653788269,0.1783981323,0.4777154922
522.0979401,,,,,,,,,,,,,,,,,,,,,,-0.06680996716,-0.236022234,0.1526994705
523.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1314768195,0.3067314625,-0.009427070618
524.0979401,,,,,,,,,,,,,,,,,,,,,,0.375667274,-0.06153917313,0.9328775406
525.0979401,,,,,,,,,,,,,,,,,,,,,,0.1647405624,0.07067370415,0.2089138031
526.0979401,,,,,,,,,,,,,,,,,,,,,,0.1574023962,0.06157493591,0.5950584412
527.0979401,,,,,,,,,,,,,,,,,,,,,,0.07177448273,0.07129025459,0.2597465515
528.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0715919733,0.1467704773,0.3333072662
529.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05276811123,0.2041070461,0.670507431
530.0979401,,,,,,,,,,,,,,,,,,,,,,0.1072252989,0.02811193466,0.2065124512
531.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2458484769,0.3129734993,0.5149087906
532.0979401,,,,,,,,,,,,,,,,,,,,,,-0.09729552269,0.2134878635,-0.09178161621
533.0979401,,,,,,,,,,,,,,,,,,,,,,0.03489053249,0.09376454353,0.338965416
534.0979401,,,,,,,,,,,,,,,,,,,,,,0.05699187517,-0.05013775826,0.3640203476
535.0979401,,,,,,,,,,,,,,,,,,,,,,0.0453517437,0.08389806747,0.7404336929
536.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1272155643,0.00102686882,0.1526098251
537.0979401,,,,,,,,,,,,,,,,,,,,,,0.06548118591,-0.07890152931,0.1994104385
538.0979401,,,,,,,,,,,,,,,,,,,,,,-0.06314122677,-0.1145448685,0.1342134476
539.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01963090897,-0.07831072807,-0.2011327744
540.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0780287981,-0.1378540993,-0.4920930862
541.0979401,,,,,,,,,,,,,,,,,,,,,,0.04361581802,-0.03295135498,-0.3186206818
542.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04333215952,-0.02675414085,-0.3239068985
543.0979401,,,,,,,,,,,,,,,,,,,,,,0.2172284722,-0.1612558365,-0.2453565598
544.0979401,,,,,,,,,,,,,,,,,,,,,,0.003882586956,-0.0680103302,-0.02948570251
545.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02180480957,0.02790856361,-0.02476024628
546.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03668022156,-0.180480957,-0.07713031769
547.0979401,,,,,,,,,,,,,,,,,,,,,,-0.412571311,0.0173535347,0.1963720322
548.0979401,,,,,,,,,,,,,,,,,,,,,,0.05804133415,0.0008895397186,-0.1922416687
549.0979401,,,,,,,,,,,,,,,,,,,,,,0.03425621986,-0.03244829178,0.1047115326
550.0979401,,,,,,,,,,,,,,,,,,,,,,0.2385907173,0.0739634037,-0.1235179901
551.0979401,,,,,,,,,,,,,,,,,,,,,,-0.07878780365,-0.02021598816,-0.1320848465
552.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1104640961,0.03400802612,-0.1311740875
553.0979401,,,,,,,,,,,,,,,,,,,,,,-0.3455593586,0.1440916061,-0.08988189697
554.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03918218613,0.03392767906,0.1728429794
555.0979401,,,,,,,,,,,,,,,,,,,,,,0.2218494415,-0.1069841385,0.1063480377
556.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1263740063,-0.0252532959,0.1287479401
557.0979401,,,,,,,,,,,,,,,,,,,,,,0.336384058,-0.2002725601,-0.05336380005
558.0979401,,,,,,,,,,,,,,,,,,,,,,0.316971302,-0.1247053146,0.2196521759
559.0979401,,,,,,,,,,,,,,,,,,,,,,0.1035923958,-0.01452350616,0.1173086166
560.0979401,,,,,,,,,,,,,,,,,,,,,,0.1530108452,0.0458612442,0.0581407547
561.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02083516121,0.1263771057,0.1568574905
562.0979401,,,,,,,,,,,,,,,,,,,,,,0.05893206596,0.08183002472,0.2677593231
563.0979401,,,,,,,,,,,,,,,,,,,,,,0.1424028873,0.1029438972,0.150557518
564.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01946139336,0.09511375427,0.1179761887
565.0979401,,,,,,,,,,,,,,,,,,,,,,-0.00509929657,0.1055583954,0.1466159821
566.0979401,,,,,,,,,,,,,,,,,,,,,,0.04355669022,0.06829357147,0.2940063477
567.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0376739502,0.2098498344,0.1284770966
568.0979401,,,,,,,,,,,,,,,,,,,,,,0.06335878372,0.2122926712,0.2048492432
569.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04117417336,0.2438182831,0.1295089722
570.0979401,,,,,,,,,,,,,,,,,,,,,,0.133159399,-0.03274869919,0.2341451645
571.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2193969488,0.304608345,0.250878334
572.0979401,,,,,,,,,,,,,,,,,,,,,,0.2347629964,0.05524492264,-0.0994310379
573.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2665872872,-0.2846827507,0.4668245316
574.0979401,,,,,,,,,,,,,,,,,,,,,,-0.3236562014,0.1242585182,0.5722303391
575.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1125369817,0.2180044651,0.3313846588
576.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0138623789,0.05828022957,0.4840946198
577.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03323752061,0.1572184563,0.4253635406
578.0979401,,,,,,,,,,,,,,,,,,,,,,0.003217939287,0.2842993736,0.4740743637
579.0979401,,,,,,,,,,,,,,,,,,,,,,0.2272673845,0.1590526104,0.4981565475
580.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08065706491,0.2408754826,0.4667863846
581.0979401,,,,,,,,,,,,,,,,,,,,,,-0.181425035,0.1456100941,0.2462272644
582.0979401,,,,,,,,,,,,,,,,,,,,,,0.1047344208,0.0478811264,0.2637357712
583.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1435822546,0.2358722687,0.1990756989
584.0979401,,,,,,,,,,,,,,,,,,,,,,0.03733074665,0.118793726,0.09444236755
585.0979401,,,,,,,,,,,,,,,,,,,,,,-0.002383232117,0.0699930191,0.1475114822
586.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05313289165,0.06612992287,0.1258802414
587.0979401,,,,,,,,,,,,,,,,,,,,,,0.07009613514,0.06980323792,0.0420217514
588.0979401,,,,,,,,,,,,,,,,,,,,,,0.0676881671,-0.01717472076,-0.08053016663
589.0979401,,,,,,,,,,,,,,,,,,,,,,0.05278170109,0.07793092728,0.1086530685
590.0979401,,,,,,,,,,,,,,,,,,,,,,0.01417458057,0.058842659,0.02308940887
591.0979401,,,,,,,,,,,,,,,,,,,,,,0.007305622101,0.03553199768,-0.2194137573
592.0979401,,,,,,,,,,,,,,,,,,,,,,-0.5015385747,0.3065991402,0.07660102844
593.0979401,,,,,,,,,,,,,,,,,,,,,,0.1130694151,-0.01100516319,-0.158370018
594.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1600473523,0.04151535034,-0.01542758942
595.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0404972434,0.06479692459,-0.06474113464
596.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02818125486,-0.07763242722,0.01583099365
597.0979401,,,,,,,,,,,,,,,,,,,,,,0.02047872543,0.03792715073,-0.02918434143
598.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02378624678,0.03872013092,-0.2412319183
599.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1151486337,-0.08339643478,-0.09983825684
600.0979401,,,,,,,,,,,,,,,,,,,,,,0.02149784565,0.1585879326,-0.2388267517
601.0979401,,,,,,,,,,,,,,,,,,,,,,0.04027736187,0.06522083282,-0.1077709198
602.0979401,,,,,,,,,,,,,,,,,,,,,,0.06714332104,-0.1192641258,0.2278470993
603.0979401,,,,,,,,,,,,,,,,,,,,,,0.1706258953,-0.01630067825,-0.01400852203
604.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08987358212,0.01910400391,-0.1462945938
605.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0594086051,-0.05433225632,0.1564245224
606.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1818753034,0.01140022278,0.09772872925
607.0979401,,,,,,,,,,,,,,,,,,,,,,0.02294948697,0.09719896317,0.08277606964
608.0979401,,,,,,,,,,,,,,,,,,,,,,0.02684490383,-6.055831909e-05,0.08034038544
609.0979401,,,,,,,,,,,,,,,,,,,,,,0.03721418977,-0.02652931213,0.01016712189
610.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01931363344,0.1014819145,0.1679620743
611.0979401,,,,,,,,,,,,,,,,,,,,,,0.05404007435,0.06888151169,0.1089773178
612.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03399182856,0.0311331749,-0.01952457428
613.0979401,,,,,,,,,,,,,,,,,,,,,,0.0002992749214,0.06176567078,0.09908294678
614.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1098970026,0.08021020889,0.1607313156
615.0979401,,,,,,,,,,,,,,,,,,,,,,0.1881868243,0.02364063263,-0.1800222397
616.0979401,,,,,,,,,,,,,,,,,,,,,,0.2663987875,0.1265115738,0.5021600723
617.0979401,,,,,,,,,,,,,,,,,,,,,,0.08211392164,0.05147647858,0.07303524017
618.0979401,,,,,,,,,,,,,,,,,,,,,,0.02472031116,0.03263092041,0.2689790726
619.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0214419961,0.168027401,0.1392478943
620.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1052430272,0.1290378571,0.2577238083
621.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2077537179,0.2593922615,0.1102552414
622.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08965814114,0.1190109253,0.1696205139
623.0979401,,,,,,,,,,,,,,,,,,,,,,0.07665121555,0.1086549759,0.1668491364
624.0979401,,,,,,,,,,,,,,,,,,,,,,0.03512227535,0.107272625,-0.0489358902
625.0979401,,,,,,,,,,,,,,,,,,,,,,0.01339447498,0.07728433609,0.1720180511
626.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01716226339,0.05743169785,0.1297473907
627.0979401,,,,,,,,,,,,,,,,,,,,,,-0.007318496704,0.07492113113,0.06019878387
628.0979401,,,,,,,,,,,,,,,,,,,,,,0.03569042683,-0.004507064819,0.1749200821
629.0979401,,,,,,,,,,,,,,,,,,,,,,0.09866213799,0.04590415955,0.269742012
630.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1993181109,0.08574485779,0.007801055908
631.0979401,,,,,,,,,,,,,,,,,,,,,,0.06182223558,0.04167413712,0.2465715408
632.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04208874702,-0.01961565018,-0.01840686798
633.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1258350611,0.1034126282,0.0994052887
634.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1248683929,0.1083369255,0.05700969696
635.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1530017853,0.1120057106,0.100438118
636.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2448573112,0.1902718544,0.2027263641
637.0979401,,,,,,,,,,,,,,,,,,,,,,-0.003834962845,-0.002642154694,0.1795825958
638.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1026531458,0.1934447289,0.2692127228
639.0979401,,,,,,,,,,,,,,,,,,,,,,0.04877638817,0.153429985,0.4551668167
640.0979401,,,,,,,,,,,,,,,,,,,,,,0.08598011732,-0.2120227814,-0.9669594765
641.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1163678169,0.2397174835,0.5572738647
642.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1913733482,0.3269281387,0.5791683197
643.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1378133148,0.3146977425,0.6257753372
644.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04269146919,0.408662796,1.280870438
645.0979401,,,,,,,,,,,,,,,,,,,,,,0.03548157215,0.327340126,1.003786087
646.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02937793732,0.4009246826,0.9390039444
647.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01835584641,0.3940682411,1.00424099
648.0979401,,,,,,,,,,,,,,,,,,,,,,0.2015686035,0.3375301361,0.9293174744
649.0979401,,,,,,,,,,,,,,,,,,,,,,0.09876406193,0.3560414314,1.129362106
650.0979401,,,,,,,,,,,,,,,,,,,,,,0.1248229146,0.4402899742,1.371151924
651.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1046552658,0.5753865242,1.304819107
652.0979401,,,,,,,,,,,,,,,,,,,,,,0.1552088261,0.4793791771,1.284205437
653.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01615619659,0.552675724,1.149992943
654.0979401,,,,,,,,,,,,,,,,,,,,,,0.07702696323,0.6347227097,1.163375854
655.0979401,,,,,,,,,,,,,,,,,,,,,,-0.008567333221,0.6889843941,1.34431839
656.0979401,,,,,,,,,,,,,,,,,,,,,,0.1848735809,0.666176796,1.38343811
657.0979401,,,,,,,,,,,,,,,,,,,,,,0.04360213876,0.6533694267,1.301475525
658.0979401,,,,,,,,,,,,,,,,,,,,,,0.1060477793,0.7319374084,1.246898651
659.0979401,,,,,,,,,,,,,,,,,,,,,,-0.121347338,0.7864980698,1.286819458
660.0979401,,,,,,,,,,,,,,,,,,,,,,0.03629440069,0.6934294701,1.42031765
661.0979401,,,,,,,,,,,,,,,,,,,,,,0.01154972613,0.6741099358,1.483102798
662.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03029415756,0.7484230995,1.296180725
663.0979401,,,,,,,,,,,,,,,,,,,,,,0.1837992519,0.5967388153,1.297160149
664.0979401,,,,,,,,,,,,,,,,,,,,,,0.05745090544,0.6364827156,1.376173019
665.0979401,,,,,,,,,,,,,,,,,,,,,,0.1464965343,0.5632748604,1.174544334
666.0979401,,,,,,,,,,,,,,,,,,,,,,0.0467448011,0.5760393143,1.312947273
667.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0122330226,0.6570401192,1.213849068
668.0979401,,,,,,,,,,,,,,,,,,,,,,0.01693344861,0.604827404,1.159778595
669.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1074250415,0.6366491318,1.246598244
670.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1271836311,0.6862640381,1.090600967
671.0979401,,,,,,,,,,,,,,,,,,,,,,0.0574247539,0.5841560364,0.968506813
672.0979401,,,,,,,,,,,,,,,,,,,,,,0.118402943,0.5042443275,0.9823875427
673.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04950462282,0.5710344315,1.029299736
674.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0518450439,0.5793642998,0.8609008789
675.0979401,,,,,,,,,,,,,,,,,,,,,,0.094535321,0.4168305397,1.01957798
676.0979401,,,,,,,,,,,,,,,,,,,,,,-0.09427125007,0.458609581,0.9762086868
677.0979401,,,,,,,,,,,,,,,,,,,,,,0.0630504638,0.4602122307,0.9249267578
678.0979401,,,,,,,,,,,,,,,,,,,,,,-0.174110651,0.5718917847,0.791718483
679.0979401,,,,,,,,,,,,,,,,,,,,,,0.2332891226,0.2494006157,0.6321296692
680.0979401,,,,,,,,,,,,,,,,,,,,,,0.1300433874,0.3060679436,0.6883840561
681.0979401,,,,,,,,,,,,,,,,,,,,,,0.09326279163,0.2781448364,0.844991684
682.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01051701605,0.4096908569,0.7448863983
683.0979401,,,,,,,,,,,,,,,,,,,,,,0.04243543744,0.2798290253,0.7311067581
684.0979401,,,,,,,,,,,,,,,,,,,,,,0.0135281682,0.2841124535,0.7223110199
685.0979401,,,,,,,,,,,,,,,,,,,,,,0.01127907634,0.2797212601,0.7024068832
686.0979401,,,,,,,,,,,,,,,,,,,,,,0.01429286599,0.3092403412,0.7135734558
687.0979401,,,,,,,,,,,,,,,,,,,,,,0.01596139371,0.2331533432,0.6098070145
688.0979401,,,,,,,,,,,,,,,,,,,,,,0.005200635642,0.2294464111,0.6707830429
689.0979401,,,,,,,,,,,,,,,,,,,,,,0.02857800573,0.2270431519,0.8014974594
690.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1621308923,0.2951221466,0.6187410355
691.0979401,,,,,,,,,,,,,,,,,,,,,,0.004107724875,0.2912325859,0.7859563828
692.0979401,,,,,,,,,,,,,,,,,,,,,,0.07273644954,0.225769043,0.6480960846
693.0979401,,,,,,,,,,,,,,,,,,,,,,0.09367708862,0.2555894852,0.5747509003
694.0979401,,,,,,,,,,,,,,,,,,,,,,0.003262948245,0.2777485847,0.5949792862
695.0979401,,,,,,,,,,,,,,,,,,,,,,0.05156696215,0.2654123306,0.6682186127
696.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01653378643,0.3289399147,0.6178770065
697.0979401,,,,,,,,,,,,,,,,,,,,,,0.01519888453,0.3005614281,0.6322431564
698.0979401,,,,,,,,,,,,,,,,,,,,,,-0.06762333959,0.3494343758,0.7163105011
699.0979401,,,,,,,,,,,,,,,,,,,,,,0.3406558633,0.02869701385,-0.7300477028
700.0979401,,,,,,,,,,,,,,,,,,,,,,0.1330875158,0.2648677826,0.5597419739
701.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0005651563406,0.3652691841,0.6869020462
702.0979401,,,,,,,,,,,,,,,,,,,,,,-0.4193205237,0.7316374779,0.4059114456
703.0979401,,,,,,,,,,,,,,,,,,,,,,0.01711574942,0.2917218208,0.6955308914
704.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02876388654,0.278409481,0.9146432877
705.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04285531864,0.4516086578,0.6751995087
706.0979401,,,,,,,,,,,,,,,,,,,,,,-0.006252557971,0.3258452415,0.915725708
707.0979401,,,,,,,,,,,,,,,,,,,,,,0.05164156109,0.4015812874,0.9161167145
708.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04770217836,0.4226679802,0.6401519775
709.0979401,,,,,,,,,,,,,,,,,,,,,,-0.07644227147,0.4022068977,0.937456131
710.0979401,,,,,,,,,,,,,,,,,,,,,,0.05917674303,0.4827647209,0.9270410538
711.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05900343135,0.5324034691,0.8180685043
712.0979401,,,,,,,,,,,,,,,,,,,,,,0.08037636429,0.420706749,1.026069641
713.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01417684834,0.4030585289,0.9356937408
714.0979401,,,,,,,,,,,,,,,,,,,,,,0.1564301997,0.3526525497,0.8685388565
715.0979401,,,,,,,,,,,,,,,,,,,,,,0.05968177319,0.4073371887,0.9359302521
716.0979401,,,,,,,,,,,,,,,,,,,,,,0.0747231245,0.4467134476,0.9255886078
717.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1510398388,0.6263651848,0.8409433365
718.0979401,,,,,,,,,,,,,,,,,,,,,,0.01037731767,0.3936705589,0.8763227463
719.0979401,,,,,,,,,,,,,,,,,,,,,,-0.07641103864,0.5244965553,0.8403644562
720.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02245259285,0.4229226112,0.9412736893
721.0979401,,,,,,,,,,,,,,,,,,,,,,0.07354483008,0.3645153046,1.075753212
722.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1538078487,0.4591884613,1.09314537
723.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0001821517944,0.5183873177,0.8635387421
724.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0423181653,0.4914345741,1.042431831
725.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1329959035,0.5448698997,1.050806046
726.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05342105031,0.4576196671,0.8752183914
727.0979401,,,,,,,,,,,,,,,,,,,,,,-0.06246730685,0.5121173859,1.011084557
728.0979401,,,,,,,,,,,,,,,,,,,,,,0.03383180499,0.4487342834,0.9592609406
729.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1521930099,0.5617346764,1.03071785
730.0979401,,,,,,,,,,,,,,,,,,,,,,-0.5971739292,0.8198189735,0.8088941574
731.0979401,,,,,,,,,,,,,,,,,,,,,,0.2195629179,0.1876478195,1.300911903
732.0979401,,,,,,,,,,,,,,,,,,,,,,-2.145767212e-05,0.4840373993,1.080443382
733.0979401,,,,,,,,,,,,,,,,,,,,,,0.07781118155,0.4030804634,1.087814331
734.0979401,,,,,,,,,,,,,,,,,,,,,,0.1273344159,0.4122304916,0.9849386215
735.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08008104563,0.3303599358,0.923828125
736.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01010215282,0.3769259453,0.9773550034
737.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1402608454,0.4727325439,0.8630065918
738.0979401,,,,,,,,,,,,,,,,,,,,,,0.02652800083,0.5379705429,0.7328720093
739.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1089488268,0.558426857,1.002338409
740.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1094919145,0.3869028091,0.7505941391
741.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02231259644,0.3838210106,0.9764919281
742.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1259504259,0.3581738472,0.7854986191
743.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1412614286,0.3699760437,0.9287080765
744.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0763284564,0.361925602,0.8582639694
745.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01654094458,0.350892067,0.5792732239
746.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0561851263,0.3440656662,0.8725881577
747.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2594054341,0.5007452965,0.6388463974
748.0979401,,,,,,,,,,,,,,,,,,,,,,-0.09725821018,0.335621357,0.8705406189
749.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03741002083,0.4499464035,0.9134569168
750.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03054535389,0.3889269829,0.834028244
751.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08172416687,0.2937254906,0.9036226273
752.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1454483271,0.4514732361,0.6065645218
753.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1423089504,0.2776274681,0.8064289093
754.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1460703611,0.3261990547,0.7728271484
755.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1775691509,0.3923716545,0.6593561172
756.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08147728443,0.371694088,0.7596111298
757.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2800294161,0.5135059357,0.7435350418
758.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2016160488,0.3639469147,0.6924891472
759.0979401,,,,,,,,,,,,,,,,,,,,,,-0.005556821823,0.3652472496,1.049733639
760.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1648964882,0.6036672592,0.9349775314
761.0979401,,,,,,,,,,,,,,,,,,,,,,-0.275790453,0.4953436852,0.8810997009
762.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2319830656,0.4958739281,0.8556046486
763.0979401,,,,,,,,,,,,,,,,,,,,,,-0.237406373,0.5182671547,1.118405819
764.0979401,,,,,,,,,,,,,,,,,,,,,,-0.09561884403,0.4507322311,1.096217155
765.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2982577085,0.4231953621,0.9617433548
766.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1886489391,0.5040535927,0.9860115051
767.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1083129644,0.422375679,0.9069395065
768.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1198724508,0.4449543953,0.9750699997
769.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0601978302,0.4337940216,0.8787317276
770.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05146813393,0.439303875,1.155586243
771.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03453564644,0.5414376259,1.215595245
772.0979401,,,,,,,,,,,,,,,,,,,,,,-0.127763629,0.4264388084,1.00163269
773.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1227074862,0.4594912529,1.023462296
774.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1015065908,0.4115328789,0.9544553757
775.0979401,,,,,,,,,,,,,,,,,,,,,,0.1285129786,0.2223227024,1.153357506
776.0979401,,,,,,,,,,,,,,,,,,,,,,-0.06235007942,0.344435215,1.009589195
777.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01141717285,0.3166236877,1.043545723
778.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01584478095,0.4019489288,1.170653343
779.0979401,,,,,,,,,,,,,,,,,,,,,,0.02789148316,0.3222415447,1.068975449
780.0979401,,,,,,,,,,,,,,,,,,,,,,0.1258347034,0.2965841293,0.9730796814
781.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05641995743,0.3260788918,0.922337532
782.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2222571373,0.5301465988,0.8871908188
783.0979401,,,,,,,,,,,,,,,,,,,,,,0.04468948022,0.3166499138,0.899679184
784.0979401,,,,,,,,,,,,,,,,,,,,,,0.02009819821,0.361417532,0.8938064575
785.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05957856029,0.3090920448,1.224348068
786.0979401,,,,,,,,,,,,,,,,,,,,,,0.01211304218,0.4508085251,0.8757677078
787.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1311332434,0.3941545486,0.7926635742
788.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04920461774,0.4419231415,0.6829051971
789.0979401,,,,,,,,,,,,,,,,,,,,,,0.04615326226,0.411277771,0.883887291
790.0979401,,,,,,,,,,,,,,,,,,,,,,0.1018092483,0.3421854973,0.8396844864
791.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08009162545,0.3873062134,0.9165687561
792.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05911999941,0.3734002113,0.9349079132
793.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04757601023,0.438393116,0.7791414261
